file_id,gender,age,race,race4,hair_color
63327,Male,30-39,White,White,brown
50381,Male,20-29,White,White,brown
56820,Female,10-19,East Asian,Asian,brown
46594,Male,3-9,East Asian,Asian,black
25328,Male,60-69,Indian,Indian,gray
05800,Male,20-29,White,White,brown
64725,Female,3-9,White,White,blond
34464,Male,20-29,Indian,Indian,black
36020,Male,40-49,White,White,bald
30006,Male,20-29,Black,Black,black
40644,Female,20-29,White,White,brown
64160,Male,10-19,Southeast Asian,White,brown
04110,Male,0-2,White,White,blond
54560,Male,20-29,White,White,brown
53860,Male,20-29,White,White,brown
63129,Male,0-2,White,White,blond
35466,Male,20-29,White,White,brown
65941,Male,3-9,East Asian,Asian,brown
01581,Male,60-69,White,Asian,gray
06601,Male,3-9,Southeast Asian,Asian,black
65074,Male,20-29,Indian,Indian,black
13188,Female,0-2,Southeast Asian,Asian,brown
13346,Female,60-69,White,Indian,brown
35330,Male,20-29,White,White,brown
09097,Male,40-49,Indian,Asian,black
65929,Male,20-29,White,White,brown
52050,Female,20-29,White,White,brown
23760,Male,30-39,White,White,bald
17852,Male,10-19,White,White,black
57227,Male,40-49,East Asian,Asian,black
21718,Male,20-29,White,White,brown
18749,Male,3-9,East Asian,Asian,brown
55696,Male,3-9,Southeast Asian,Asian,brown
34684,Male,10-19,East Asian,Asian,black
05548,Female,3-9,East Asian,Asian,brown
63714,Male,40-49,White,White,brown
16304,Male,3-9,Indian,Indian,black
66636,Female,3-9,White,White,brown
58180,Male,3-9,White,Asian,brown
53846,Male,40-49,Indian,Indian,black
64365,Male,3-9,White,White,brown
40188,Female,70+,White,White,blond
63618,Female,40-49,White,White,brown
56174,Male,20-29,White,White,brown
60177,Male,50-59,White,White,brown
07284,Male,0-2,White,Asian,blond
49900,Male,20-29,White,Indian,black
42363,Female,3-9,White,White,blond
20187,Male,50-59,White,White,gray
33898,Male,50-59,White,White,bald
09680,Female,40-49,Black,Black,red
18123,Male,60-69,White,White,gray
01115,Male,30-39,White,White,brown
50370,Female,30-39,Black,Black,black
07159,Male,20-29,White,White,brown
60508,Male,40-49,East Asian,Asian,black
11771,Male,10-19,White,White,brown
42825,Male,3-9,Southeast Asian,Asian,brown
03034,Male,50-59,White,White,gray
46682,Male,3-9,East Asian,Asian,brown
40609,Male,3-9,White,White,brown
20278,Male,3-9,White,White,brown
41012,Male,3-9,Southeast Asian,Asian,black
38962,Male,50-59,White,White,gray
23381,Male,10-19,Black,Black,black
38401,Male,20-29,White,White,brown
05992,Male,40-49,Latino_Hispanic,White,bald
55214,Male,40-49,White,White,brown
04391,Male,0-2,White,White,brown
68464,Male,30-39,White,White,brown
49852,Male,10-19,White,White,blond
15843,Male,0-2,White,White,blond
21306,Female,20-29,Black,Black,black
59309,Male,20-29,White,White,brown
13388,Male,10-19,White,White,blond
10619,Male,70+,White,White,gray
43277,Male,20-29,White,White,brown
65747,Male,30-39,White,White,brown
56941,Female,40-49,Black,Black,brown
48599,Male,20-29,White,White,brown
68740,Male,0-2,White,White,brown
55495,Male,40-49,White,White,brown
59253,Female,60-69,East Asian,Asian,black
26490,Female,50-59,White,White,blond
68862,Male,20-29,White,White,blond
59033,Male,40-49,White,White,brown
63325,Female,60-69,Latino_Hispanic,Indian,gray
03740,Female,3-9,White,White,blond
36643,Male,30-39,Black,Indian,black
32147,Male,50-59,White,White,gray
28639,Male,0-2,White,White,blond
28443,Male,30-39,White,White,brown
19573,Male,50-59,White,White,gray
57296,Male,20-29,Indian,Indian,black
25038,Male,50-59,White,White,bald
00054,Male,0-2,East Asian,White,black
15650,Male,20-29,White,White,blond
24846,Male,60-69,White,White,brown
49206,Female,3-9,East Asian,Asian,black
19023,Male,20-29,White,White,brown
45923,Female,20-29,White,White,brown
18880,Female,60-69,White,White,brown
46694,Female,20-29,White,White,blond
40753,Female,3-9,White,White,blond
58824,Female,3-9,White,White,blond
25269,Female,30-39,White,White,blond
48012,Male,20-29,White,White,brown
31979,Male,3-9,White,White,blond
20151,Male,50-59,White,White,brown
45281,Female,3-9,Southeast Asian,Asian,black
69627,Female,20-29,White,White,blond
24291,Male,60-69,White,White,brown
01121,Male,30-39,White,Asian,brown
36180,Male,50-59,White,White,brown
68582,Female,3-9,Latino_Hispanic,White,brown
32901,Male,50-59,White,White,gray
31558,Male,60-69,White,White,gray
61913,Male,20-29,White,White,brown
24621,Male,50-59,White,White,brown
46015,Female,3-9,White,White,blond
47113,Male,50-59,Southeast Asian,Asian,bald
49110,Female,3-9,White,White,blond
09681,Male,30-39,White,White,brown
04153,Male,20-29,White,White,brown
24484,Female,20-29,White,Asian,black
67949,Male,60-69,White,White,gray
38542,Male,10-19,White,White,brown
35520,Female,40-49,Southeast Asian,Asian,black
36379,Male,20-29,Black,Black,black
15152,Male,60-69,Indian,Indian,gray
23817,Male,10-19,Middle Eastern,White,black
40106,Male,20-29,Latino_Hispanic,White,brown
17524,Male,0-2,White,White,blond
03143,Male,40-49,Indian,White,bald
33618,Male,3-9,East Asian,Asian,black
43584,Female,20-29,White,White,black
04805,Female,3-9,East Asian,Asian,brown
08328,Female,3-9,Indian,White,brown
11419,Female,20-29,East Asian,Asian,black
48512,Female,50-59,White,White,gray
01335,Female,50-59,White,White,blond
61112,Male,50-59,Southeast Asian,Asian,black
39383,Male,40-49,Southeast Asian,Indian,black
22561,Male,50-59,White,White,bald
63053,Male,50-59,Latino_Hispanic,White,gray
09990,Female,3-9,White,White,brown
37131,Female,20-29,White,White,brown
24243,Female,30-39,White,Asian,brown
27387,Male,30-39,Indian,Black,black
24091,Male,60-69,White,White,bald
69436,Male,10-19,Latino_Hispanic,Asian,black
24023,Female,0-2,White,White,blond
02676,Male,50-59,Black,Black,black
20791,Male,10-19,Southeast Asian,Asian,black
48199,Male,20-29,White,White,brown
61678,Female,3-9,White,White,blond
40801,Male,20-29,White,White,brown
51217,Male,0-2,White,White,blond
47756,Male,50-59,White,White,gray
18283,Male,30-39,White,White,gray
64267,Male,10-19,Latino_Hispanic,Asian,black
37098,Male,40-49,White,White,brown
27115,Male,30-39,Black,White,brown
61220,Male,40-49,Latino_Hispanic,White,black
15877,Male,20-29,White,White,brown
55241,Male,30-39,White,White,brown
16082,Female,30-39,White,White,brown
53418,Male,3-9,Middle Eastern,White,brown
34808,Male,50-59,White,White,bald
03798,Male,30-39,East Asian,Asian,black
40958,Male,3-9,East Asian,Asian,black
38478,Male,30-39,White,White,brown
51011,Male,10-19,Southeast Asian,Indian,black
00157,Male,40-49,White,Black,bald
52340,Male,20-29,White,White,bald
43608,Male,50-59,White,White,gray
33890,Female,20-29,White,White,brown
44743,Male,50-59,Black,Black,bald
06337,Male,0-2,White,White,brown
45830,Male,0-2,White,White,blond
22901,Male,50-59,Latino_Hispanic,Indian,gray
31171,Male,50-59,White,White,gray
35028,Male,30-39,White,White,brown
56470,Male,20-29,White,White,blond
07437,Male,50-59,White,White,brown
39709,Male,50-59,Black,Indian,black
47167,Male,40-49,Indian,Indian,black
58828,Female,3-9,Southeast Asian,Black,brown
10292,Male,40-49,White,White,black
01683,Male,20-29,White,White,black
15460,Female,3-9,White,White,brown
56002,Male,50-59,Latino_Hispanic,White,gray
49109,Male,50-59,White,White,black
32078,Male,40-49,White,White,brown
23075,Male,40-49,White,White,blond
25582,Male,3-9,White,White,blond
21665,Male,10-19,East Asian,Asian,black
04081,Male,30-39,White,White,bald
54890,Male,40-49,Southeast Asian,Asian,gray
06054,Female,20-29,White,White,brown
51436,Male,60-69,White,White,gray
49629,Male,30-39,White,White,brown
10985,Male,0-2,White,White,blond
65612,Male,40-49,White,White,gray
68813,Male,10-19,White,White,black
67235,Male,0-2,White,Asian,brown
03976,Male,20-29,Indian,White,black
47424,Male,30-39,White,White,black
15536,Male,40-49,White,White,brown
51323,Male,40-49,White,Asian,gray
00997,Male,10-19,East Asian,Asian,black
55981,Male,20-29,White,White,brown
60349,Male,30-39,White,White,brown
33715,Male,30-39,White,White,bald
50101,Male,20-29,East Asian,White,brown
50424,Male,50-59,Indian,Black,bald
14696,Male,20-29,Indian,Indian,black
48103,Female,0-2,White,White,blond
53529,Male,40-49,White,White,brown
14697,Male,30-39,White,White,black
05209,Female,3-9,White,White,brown
63447,Male,30-39,Latino_Hispanic,White,black
47487,Male,10-19,East Asian,Asian,brown
03887,Female,3-9,White,White,blond
10577,Male,20-29,White,White,brown
67707,Male,40-49,White,White,gray
23766,Male,40-49,Black,Black,black
43644,Male,20-29,White,Asian,black
54301,Female,20-29,White,White,brown
31064,Female,20-29,Latino_Hispanic,White,brown
65128,Female,40-49,White,Asian,brown
68262,Male,30-39,East Asian,Asian,black
63204,Male,50-59,Indian,Indian,gray
69210,Male,50-59,East Asian,Asian,bald
67092,Female,20-29,Black,Black,black
49576,Male,50-59,White,White,gray
25145,Male,30-39,White,White,brown
11289,Male,50-59,White,White,gray
01420,Female,70+,Latino_Hispanic,Indian,gray
13782,Male,10-19,Southeast Asian,Asian,black
21601,Male,40-49,White,White,brown
42249,Male,30-39,East Asian,Asian,black
25254,Male,50-59,White,White,gray
07781,Female,70+,White,White,gray
48802,Female,0-2,White,White,blond
17507,Female,20-29,White,White,brown
21295,Female,3-9,East Asian,Asian,brown
47373,Male,40-49,Southeast Asian,Asian,black
41024,Female,0-2,White,White,blond
61040,Female,3-9,White,White,brown
68953,Male,20-29,Southeast Asian,Asian,black
50180,Female,10-19,White,Asian,brown
57447,Male,50-59,White,White,gray
61324,Male,3-9,White,Indian,brown
57946,Male,20-29,Black,Black,black
47137,Female,30-39,White,White,brown
69041,Female,3-9,Indian,Indian,black
42042,Female,3-9,East Asian,Asian,black
62556,Female,20-29,Black,Black,black
68348,Male,20-29,White,White,brown
27528,Male,20-29,White,White,black
04827,Male,60-69,White,Asian,gray
36454,Female,20-29,White,White,black
31201,Male,50-59,Indian,Indian,gray
02909,Male,10-19,White,White,brown
11080,Male,30-39,White,White,brown
46166,Male,60-69,White,White,gray
14132,Male,40-49,White,White,brown
55510,Male,30-39,White,White,brown
67914,Female,20-29,White,White,brown
02223,Male,20-29,White,White,blond
68515,Male,3-9,White,Indian,brown
16163,Female,70+,Southeast Asian,White,gray
68055,Male,3-9,Southeast Asian,Asian,brown
02085,Male,3-9,Southeast Asian,Asian,blond
31385,Male,30-39,White,White,black
34966,Female,30-39,Latino_Hispanic,Asian,black
41586,Male,20-29,White,White,red
20890,Male,20-29,White,White,brown
36372,Male,3-9,East Asian,Asian,black
30716,Male,40-49,White,White,blond
28231,Female,0-2,White,White,brown
00671,Male,0-2,White,White,blond
36370,Male,40-49,White,White,gray
63789,Male,20-29,White,White,brown
59304,Male,50-59,White,White,brown
17722,Female,60-69,Southeast Asian,Asian,bald
44951,Male,20-29,White,White,blond
30931,Female,20-29,White,White,brown
48531,Male,0-2,White,White,brown
49354,Male,20-29,White,White,brown
61969,Male,20-29,White,White,brown
56275,Male,50-59,East Asian,Asian,gray
58522,Male,20-29,White,White,brown
48430,Female,3-9,Indian,Indian,brown
56318,Male,60-69,White,White,bald
21112,Male,0-2,White,White,blond
21622,Male,50-59,White,White,red
33129,Male,30-39,White,White,brown
24178,Male,50-59,White,White,gray
31862,Male,0-2,White,Asian,blond
61592,Male,3-9,White,White,blond
47677,Male,3-9,White,Asian,red
52813,Male,20-29,East Asian,Asian,black
16404,Male,10-19,White,White,brown
17416,Male,20-29,White,White,brown
20348,Male,20-29,East Asian,Asian,black
14708,Male,30-39,White,White,brown
10751,Male,50-59,White,Black,bald
65016,Male,3-9,Southeast Asian,Asian,brown
18107,Male,3-9,White,White,brown
55596,Male,50-59,White,White,gray
43282,Male,10-19,East Asian,White,brown
55970,Female,20-29,East Asian,Asian,brown
66087,Female,3-9,Southeast Asian,Asian,brown
68942,Female,10-19,Southeast Asian,White,brown
34631,Female,0-2,White,White,blond
34435,Male,40-49,White,White,brown
06645,Female,3-9,White,White,blond
24162,Male,3-9,White,White,brown
24132,Male,40-49,White,White,brown
66200,Male,40-49,White,White,brown
42606,Female,60-69,Black,Black,brown
22442,Male,50-59,White,White,gray
26129,Male,20-29,White,White,brown
60479,Female,20-29,White,White,brown
58451,Male,20-29,White,White,black
06238,Female,40-49,White,White,blond
42552,Male,30-39,Latino_Hispanic,Asian,black
22833,Male,20-29,White,White,brown
51414,Male,30-39,Black,Black,bald
19986,Male,3-9,East Asian,Asian,brown
21336,Male,40-49,White,White,gray
41035,Male,50-59,White,White,brown
49421,Female,50-59,Black,Black,gray
05165,Male,3-9,East Asian,Asian,brown
28631,Female,3-9,White,White,red
60251,Male,50-59,White,White,brown
38912,Male,20-29,East Asian,Asian,brown
37219,Male,30-39,White,White,brown
18990,Male,20-29,East Asian,Asian,brown
53244,Male,40-49,White,White,brown
20017,Male,3-9,White,White,blond
17343,Female,20-29,East Asian,Asian,black
26027,Male,40-49,Black,Black,brown
50376,Male,40-49,East Asian,Asian,brown
67935,Male,3-9,Southeast Asian,Asian,black
28259,Male,10-19,Southeast Asian,Asian,black
68800,Male,60-69,White,White,gray
54409,Male,40-49,Indian,White,brown
55999,Male,30-39,White,White,brown
64246,Male,30-39,White,White,brown
52296,Female,30-39,White,White,blond
05838,Male,40-49,White,White,brown
31666,Male,50-59,White,White,blond
11690,Female,10-19,White,White,brown
02803,Male,40-49,White,White,brown
54802,Male,50-59,East Asian,Asian,black
49052,Male,10-19,Southeast Asian,Asian,black
53618,Male,3-9,White,White,blond
67449,Female,70+,White,White,blond
12068,Male,20-29,White,White,red
46353,Female,3-9,White,White,brown
46652,Female,0-2,White,Asian,brown
09605,Male,20-29,White,White,brown
65828,Male,40-49,Latino_Hispanic,Asian,gray
17901,Male,20-29,White,White,brown
54856,Male,30-39,White,White,black
55349,Female,3-9,Southeast Asian,White,blond
13382,Male,40-49,White,White,brown
47675,Male,30-39,East Asian,Asian,black
42032,Female,60-69,White,Asian,brown
66525,Male,60-69,White,White,gray
54799,Male,30-39,East Asian,Asian,brown
29915,Male,40-49,White,White,black
39723,Male,50-59,White,White,gray
26640,Male,20-29,East Asian,White,brown
33131,Female,20-29,Black,Black,black
15586,Male,10-19,Southeast Asian,Asian,black
08747,Male,3-9,White,White,brown
16252,Male,3-9,White,White,blond
19576,Male,0-2,White,White,brown
41560,Male,20-29,Southeast Asian,Asian,black
56186,Male,40-49,White,White,black
00988,Male,20-29,East Asian,Asian,black
53947,Male,50-59,White,White,brown
57599,Male,30-39,White,White,brown
30634,Male,20-29,Latino_Hispanic,Black,black
51645,Male,30-39,White,White,brown
12469,Male,0-2,White,White,blond
12208,Male,40-49,White,White,brown
46800,Male,30-39,Black,Black,bald
14340,Male,10-19,East Asian,Asian,black
40398,Female,50-59,White,White,brown
21594,Male,40-49,Southeast Asian,Indian,black
44731,Male,30-39,White,White,black
42702,Male,60-69,White,White,brown
46183,Male,20-29,White,White,brown
21131,Female,3-9,Latino_Hispanic,Black,brown
36966,Male,20-29,East Asian,Asian,black
64885,Male,0-2,Middle Eastern,Asian,brown
47386,Female,10-19,Latino_Hispanic,Indian,brown
15659,Male,30-39,White,Black,brown
17717,Male,60-69,White,White,gray
33158,Male,40-49,White,White,gray
43685,Male,30-39,White,White,brown
14965,Male,30-39,White,White,brown
40954,Male,50-59,White,White,bald
32113,Male,40-49,White,White,brown
06394,Female,10-19,Black,Black,black
18724,Female,3-9,Southeast Asian,Asian,black
43538,Male,40-49,White,White,brown
65852,Male,40-49,White,White,brown
00198,Male,20-29,Black,Asian,black
55913,Female,0-2,White,White,brown
63849,Male,40-49,White,White,brown
41678,Male,50-59,White,White,gray
37536,Female,70+,Latino_Hispanic,White,gray
18591,Male,20-29,Indian,Indian,black
68071,Male,30-39,Black,Black,brown
32239,Male,30-39,White,White,brown
04588,Male,20-29,Indian,Asian,black
62552,Female,20-29,East Asian,White,brown
21743,Male,10-19,White,White,brown
16178,Female,3-9,White,White,blond
54061,Male,10-19,White,White,brown
45241,Male,20-29,Latino_Hispanic,Indian,brown
20617,Male,50-59,White,White,gray
00240,Male,30-39,White,White,brown
46728,Male,30-39,White,White,brown
01593,Male,70+,White,White,brown
08957,Male,10-19,Southeast Asian,Asian,black
05447,Male,60-69,East Asian,White,gray
56109,Male,40-49,Indian,Indian,gray
01742,Male,60-69,White,White,gray
53397,Male,3-9,White,White,blond
23608,Male,20-29,White,White,brown
61609,Male,40-49,White,White,brown
52527,Female,60-69,White,Asian,brown
32137,Male,20-29,Black,Black,black
69573,Male,0-2,White,White,brown
68475,Male,0-2,Latino_Hispanic,Asian,blond
17006,Female,20-29,White,White,blond
67211,Male,30-39,White,White,black
49284,Male,50-59,White,White,brown
46290,Female,3-9,White,White,brown
26501,Male,3-9,Black,Black,brown
07299,Male,20-29,White,White,brown
16710,Male,50-59,White,White,gray
39949,Female,40-49,Black,Black,brown
24453,Male,50-59,White,White,bald
25726,Female,20-29,White,White,blond
35053,Male,60-69,White,White,brown
42117,Male,3-9,East Asian,Asian,black
30543,Male,50-59,White,White,gray
15978,Female,3-9,White,White,brown
40158,Male,30-39,White,White,brown
65274,Female,3-9,Middle Eastern,Indian,brown
32812,Female,3-9,White,White,brown
55851,Male,50-59,White,White,blond
64899,Male,3-9,White,White,brown
40967,Male,20-29,Latino_Hispanic,White,black
62593,Male,0-2,Southeast Asian,White,blond
23163,Male,60-69,White,White,gray
58693,Male,3-9,White,White,blond
46541,Male,20-29,White,White,brown
66305,Male,40-49,White,White,brown
27542,Female,3-9,White,White,blond
28515,Male,50-59,East Asian,Asian,black
12004,Female,10-19,East Asian,Asian,black
21126,Male,50-59,Southeast Asian,Indian,black
27135,Male,20-29,East Asian,Asian,black
68180,Male,10-19,Black,Black,black
14724,Female,0-2,White,White,brown
14819,Male,10-19,White,White,blond
28786,Female,10-19,Black,Black,black
21298,Male,50-59,White,White,gray
33115,Female,40-49,White,Asian,black
55146,Female,20-29,White,White,blond
56668,Male,60-69,White,Asian,gray
33690,Male,3-9,Southeast Asian,Indian,black
05513,Female,50-59,White,White,blond
66449,Female,60-69,Southeast Asian,Asian,brown
18695,Male,30-39,Latino_Hispanic,Indian,black
40580,Male,50-59,White,White,gray
03397,Male,50-59,White,White,bald
35741,Male,40-49,Black,Black,black
01668,Male,30-39,White,White,brown
29394,Male,0-2,White,White,blond
14257,Male,10-19,Southeast Asian,Asian,black
10531,Female,3-9,White,White,brown
56464,Male,50-59,White,White,gray
29694,Female,3-9,White,White,brown
49817,Male,20-29,White,White,brown
25612,Male,0-2,White,White,blond
27835,Male,60-69,East Asian,White,brown
67553,Male,30-39,East Asian,Asian,black
37382,Male,60-69,Middle Eastern,White,bald
33830,Female,3-9,White,White,blond
54091,Male,50-59,White,White,brown
03865,Female,10-19,East Asian,Asian,black
67925,Female,10-19,Southeast Asian,Asian,brown
15549,Male,30-39,White,White,bald
08976,Male,3-9,East Asian,Asian,black
44861,Male,60-69,East Asian,Asian,black
22965,Male,20-29,White,White,black
64751,Male,20-29,White,White,brown
39939,Male,30-39,White,White,brown
07429,Male,30-39,Latino_Hispanic,Indian,brown
58855,Male,20-29,East Asian,Black,brown
00955,Female,10-19,Indian,Indian,black
25469,Male,40-49,White,Indian,brown
44512,Female,3-9,White,White,brown
58810,Female,70+,White,White,blond
63685,Male,30-39,White,White,blond
17485,Male,50-59,East Asian,Asian,black
47290,Male,50-59,White,White,bald
21539,Male,0-2,White,White,brown
63070,Male,3-9,White,White,gray
41631,Male,40-49,Indian,Indian,black
23134,Male,20-29,White,White,brown
45885,Male,60-69,White,White,gray
15592,Male,3-9,East Asian,White,brown
48341,Male,20-29,White,White,brown
34180,Male,10-19,Indian,Asian,black
27843,Female,20-29,East Asian,Asian,black
29660,Male,20-29,White,White,brown
17661,Female,3-9,White,White,brown
22135,Female,20-29,White,White,brown
32977,Female,20-29,East Asian,Asian,black
59518,Male,10-19,White,White,brown
04001,Male,50-59,White,White,bald
43428,Male,20-29,White,White,brown
20249,Female,0-2,Southeast Asian,Asian,blond
27089,Male,50-59,East Asian,Asian,bald
40337,Female,3-9,Southeast Asian,Asian,blond
39763,Male,20-29,White,White,black
39785,Male,50-59,Southeast Asian,Asian,brown
45976,Male,50-59,White,White,brown
08982,Male,40-49,White,White,brown
12110,Female,60-69,Southeast Asian,White,blond
40427,Male,50-59,White,White,brown
56802,Female,0-2,White,White,blond
30685,Male,40-49,White,White,brown
31531,Male,20-29,East Asian,Asian,black
44526,Male,10-19,Southeast Asian,Asian,black
48019,Male,20-29,White,White,brown
16907,Male,30-39,White,White,brown
00748,Male,50-59,White,White,bald
06860,Male,50-59,White,White,brown
23343,Male,20-29,Black,Black,bald
22451,Female,3-9,East Asian,Asian,black
44765,Male,3-9,East Asian,Asian,brown
31367,Female,10-19,White,White,brown
45002,Male,10-19,White,White,blond
33049,Male,10-19,Southeast Asian,Asian,black
31894,Male,60-69,White,White,gray
63121,Male,3-9,Southeast Asian,Asian,brown
37045,Male,40-49,Black,Black,black
23205,Male,60-69,Southeast Asian,Indian,bald
69067,Male,3-9,White,White,blond
42056,Female,40-49,White,White,brown
28795,Male,60-69,White,White,gray
34883,Male,30-39,White,White,brown
36016,Male,40-49,Latino_Hispanic,Black,gray
42383,Male,60-69,Indian,White,gray
46696,Male,50-59,East Asian,Asian,gray
12151,Male,0-2,White,White,blond
40418,Male,20-29,White,White,brown
26357,Male,20-29,White,White,brown
60702,Male,20-29,White,White,bald
32309,Male,30-39,White,White,black
11222,Male,20-29,White,White,black
12548,Male,10-19,White,White,blond
08086,Male,3-9,East Asian,Asian,brown
53915,Male,20-29,White,White,black
14461,Male,3-9,Southeast Asian,White,blond
55552,Male,60-69,White,White,gray
66251,Male,3-9,Indian,Indian,black
15690,Male,20-29,East Asian,Black,brown
17742,Male,30-39,White,White,brown
56229,Male,20-29,White,White,black
58531,Male,60-69,White,White,bald
45414,Male,20-29,White,White,brown
65796,Male,40-49,White,White,brown
59315,Male,50-59,White,White,gray
68021,Male,10-19,White,White,brown
48685,Male,40-49,White,White,brown
67572,Male,3-9,White,White,blond
20394,Male,20-29,White,White,black
42952,Male,0-2,White,White,blond
51734,Male,30-39,White,White,blond
68850,Male,3-9,Indian,White,brown
12507,Female,30-39,White,White,brown
30943,Male,20-29,Indian,Indian,black
62485,Male,30-39,White,White,brown
32004,Male,20-29,White,White,brown
00574,Female,3-9,Southeast Asian,Black,black
48322,Male,3-9,Southeast Asian,Asian,brown
32866,Female,0-2,White,White,blond
55550,Female,60-69,White,White,gray
40959,Female,10-19,Indian,Indian,brown
63718,Male,20-29,White,White,brown
57952,Male,40-49,Black,Black,bald
38686,Male,50-59,White,White,gray
12038,Male,20-29,White,White,brown
06061,Male,50-59,White,White,gray
05022,Male,20-29,White,Asian,black
28991,Male,20-29,White,White,brown
59356,Male,20-29,White,White,black
38441,Female,3-9,White,White,brown
31327,Male,50-59,White,White,brown
44793,Female,30-39,Black,Black,black
24235,Male,60-69,White,White,gray
24956,Male,40-49,White,White,black
10390,Female,3-9,Indian,Indian,brown
66430,Male,30-39,White,White,brown
02870,Male,50-59,Latino_Hispanic,White,gray
25574,Male,30-39,White,White,brown
40161,Male,60-69,Southeast Asian,Asian,black
12676,Male,3-9,White,White,brown
66139,Female,10-19,East Asian,Asian,brown
30258,Male,10-19,East Asian,White,brown
09925,Male,60-69,Southeast Asian,Black,black
63445,Female,40-49,White,White,brown
23849,Male,30-39,White,White,black
57958,Male,60-69,Southeast Asian,White,black
68884,Male,70+,White,White,brown
06389,Female,20-29,White,White,brown
07408,Male,10-19,White,White,blond
12026,Female,3-9,Latino_Hispanic,White,brown
22590,Female,0-2,White,White,blond
14882,Male,30-39,White,White,brown
46125,Male,20-29,Indian,Indian,black
55686,Male,20-29,White,White,brown
19802,Male,50-59,Black,Black,black
20765,Male,20-29,Indian,Indian,black
03318,Male,30-39,White,White,brown
54992,Female,0-2,White,White,blond
19545,Male,3-9,White,White,blond
03699,Male,3-9,East Asian,Asian,brown
56658,Male,20-29,Black,Black,black
25917,Male,20-29,White,White,brown
56435,Female,40-49,White,White,brown
45022,Male,20-29,White,White,brown
60717,Female,0-2,White,White,blond
04534,Female,10-19,East Asian,Asian,black
36562,Male,10-19,White,White,brown
20474,Male,3-9,White,White,blond
67494,Male,60-69,Middle Eastern,White,gray
08245,Male,20-29,White,White,brown
47945,Male,30-39,East Asian,Asian,gray
14447,Male,3-9,East Asian,Asian,brown
25776,Male,30-39,White,White,brown
45428,Female,20-29,East Asian,Asian,black
35607,Male,50-59,White,White,gray
02497,Male,60-69,White,White,gray
35533,Male,0-2,White,White,blond
54548,Male,0-2,Southeast Asian,Asian,blond
62034,Male,70+,Black,White,gray
57398,Female,0-2,White,White,blond
61184,Male,20-29,Latino_Hispanic,Asian,black
14985,Female,70+,White,White,gray
21125,Male,0-2,White,White,blond
43598,Male,0-2,White,White,brown
11133,Male,20-29,White,White,black
01155,Female,3-9,White,White,blond
49652,Male,20-29,Indian,Indian,black
22085,Male,50-59,Latino_Hispanic,Asian,bald
07649,Male,40-49,White,White,brown
41018,Male,30-39,White,White,brown
04655,Male,30-39,East Asian,White,brown
17050,Male,40-49,Southeast Asian,White,black
29026,Male,10-19,Indian,Indian,black
02263,Male,50-59,White,White,brown
49082,Male,30-39,White,White,brown
50904,Male,40-49,White,White,brown
42351,Female,20-29,White,Asian,black
68402,Male,50-59,White,White,gray
09733,Male,30-39,White,White,brown
54734,Male,3-9,White,White,blond
09742,Male,30-39,White,White,brown
49819,Male,3-9,East Asian,Asian,brown
68591,Male,3-9,Southeast Asian,Asian,brown
19663,Female,0-2,Southeast Asian,Asian,brown
49495,Male,40-49,White,White,bald
00837,Male,20-29,Southeast Asian,White,black
49292,Male,20-29,Southeast Asian,Asian,brown
02440,Male,20-29,White,White,brown
51261,Male,40-49,Black,Black,bald
21548,Male,40-49,White,White,gray
56948,Male,50-59,White,White,gray
33842,Female,20-29,White,White,brown
29346,Female,30-39,White,White,red
51338,Female,20-29,White,White,brown
23011,Male,20-29,White,White,brown
34094,Male,30-39,Southeast Asian,White,brown
53940,Female,40-49,Latino_Hispanic,Asian,brown
04472,Male,3-9,Southeast Asian,Asian,brown
02030,Male,50-59,White,White,brown
48937,Male,50-59,White,White,brown
27578,Male,10-19,Indian,Black,black
38269,Female,30-39,White,White,brown
35863,Female,3-9,Black,Black,brown
01727,Male,50-59,Black,Black,bald
34040,Female,10-19,Black,Black,brown
26164,Male,3-9,Indian,Indian,brown
03488,Male,20-29,East Asian,White,black
42326,Male,30-39,White,White,brown
10935,Female,0-2,White,White,black
65904,Male,40-49,White,White,gray
11769,Male,40-49,White,White,brown
56456,Male,60-69,White,White,gray
42973,Male,30-39,East Asian,Asian,black
39406,Male,20-29,White,White,brown
40127,Male,20-29,Black,Black,black
03562,Female,20-29,Southeast Asian,Asian,brown
25923,Male,20-29,White,White,brown
50631,Male,60-69,White,White,gray
58093,Male,30-39,White,White,brown
30443,Female,20-29,White,White,blond
63644,Male,40-49,White,White,gray
29931,Male,0-2,East Asian,White,blond
33828,Male,30-39,White,White,brown
30312,Male,20-29,White,White,brown
18197,Male,3-9,White,White,brown
05225,Male,20-29,White,White,brown
62230,Male,50-59,White,White,gray
54112,Male,10-19,White,White,black
67758,Female,0-2,Latino_Hispanic,Indian,black
00953,Male,3-9,Southeast Asian,Indian,black
68350,Male,10-19,White,White,brown
09052,Male,70+,White,White,blond
40692,Male,50-59,East Asian,Asian,gray
21035,Male,40-49,White,White,black
57699,Female,60-69,Southeast Asian,Asian,black
00065,Male,20-29,White,White,black
66336,Male,0-2,White,White,brown
41848,Male,20-29,White,White,brown
54607,Female,50-59,East Asian,Asian,brown
56938,Male,40-49,White,White,brown
03586,Male,40-49,Latino_Hispanic,White,black
53007,Male,30-39,White,White,blond
60350,Male,20-29,White,White,black
59006,Male,0-2,White,White,blond
